time_ps,msd_total_A2,msd_total_std_A2,msd_x_A2,msd_y_A2,msd_z_A2
3.732000000000000000e+03,1.288209370740572922e+04,1.149167846916949384e+04,2.580776058322661811e+03,6.863281700310850283e+03,3.438035948772217580e+03
3.733000000000000000e+03,1.288416181324661193e+04,1.149537223504388749e+04,2.580877056690059362e+03,6.864054506682865394e+03,3.439230249873686262e+03
3.734000000000000000e+03,1.288628478542653284e+04,1.149914551150752231e+04,2.580974140876048295e+03,6.864889828453048722e+03,3.440420816097435363e+03
3.735000000000000000e+03,1.288826395533678078e+04,1.150271341507100078e+04,2.581021295637493495e+03,6.865700464527561962e+03,3.441542195171723051e+03
3.736000000000000000e+03,1.289011119568271897e+04,1.150616114986838147e+04,2.581011954762872847e+03,6.866524665356325386e+03,3.442574575563521648e+03
3.737000000000000000e+03,1.289197201989808127e+04,1.150963428865016431e+04,2.580975112562244703e+03,6.867386462848500742e+03,3.443610444487340374e+03
3.738000000000000000e+03,1.289391645242602317e+04,1.151317789431707388e+04,2.580896620023454489e+03,6.868320779875861263e+03,3.444699052526710148e+03
3.739000000000000000e+03,1.289584073523348707e+04,1.151672052771075141e+04,2.580756701948175760e+03,6.869276417690186463e+03,3.445807615595124844e+03
3.740000000000000000e+03,1.289776423259342664e+04,1.152038808285479172e+04,2.580567322122077712e+03,6.870227112122071958e+03,3.446969798349275607e+03
3.741000000000000000e+03,1.289966754459077856e+04,1.152388013319777383e+04,2.580349262836512025e+03,6.871239459679907668e+03,3.448078822074360687e+03
3.742000000000000000e+03,1.290159038566509480e+04,1.152727448538788849e+04,2.580172540847009259e+03,6.872294673126263660e+03,3.449123171691820517e+03
3.743000000000000000e+03,1.290351108073796240e+04,1.153062454273587355e+04,2.580009758837551999e+03,6.873331341110652829e+03,3.450169980789758029e+03
3.744000000000000000e+03,1.290542990477199601e+04,1.153413805247477467e+04,2.579798159729120471e+03,6.874383066596057688e+03,3.451248678446817394e+03
3.745000000000000000e+03,1.290723951729937471e+04,1.153774946926753910e+04,2.579522800229548466e+03,6.875379737329819363e+03,3.452336979740009610e+03
3.746000000000000000e+03,1.290920959421911175e+04,1.154147924412455359e+04,2.579303751366874167e+03,6.876462891624767508e+03,3.453442951227471440e+03
3.747000000000000000e+03,1.291116663313293429e+04,1.154523624747098620e+04,2.579126383911000630e+03,6.877539013432632601e+03,3.454501235789299244e+03
3.748000000000000000e+03,1.291326717308328080e+04,1.154898681868978019e+04,2.579030097743944680e+03,6.878685969866445703e+03,3.455551105472889503e+03
3.749000000000000000e+03,1.291550569193408046e+04,1.155282203425758962e+04,2.578916788590054239e+03,6.879932126922857606e+03,3.456656776421169525e+03
3.750000000000000000e+03,1.291790898912125704e+04,1.155681752156864604e+04,2.578819229603983786e+03,6.881203722105716224e+03,3.457886037411556572e+03
3.751000000000000000e+03,1.292025486213103068e+04,1.156081855004593308e+04,2.578705258636579856e+03,6.882344970232283231e+03,3.459204633262163497e+03
3.752000000000000000e+03,1.292245458292238982e+04,1.156481259109650091e+04,2.578498548218865380e+03,6.883413698979366927e+03,3.460542335724157510e+03
3.753000000000000000e+03,1.292443585880260252e+04,1.156867774634506895e+04,2.578229795737463974e+03,6.884377136865065950e+03,3.461828926200072601e+03
3.754000000000000000e+03,1.292645679107261094e+04,1.157246321292454741e+04,2.577961009040511271e+03,6.885354807086261644e+03,3.463140974945841208e+03
3.755000000000000000e+03,1.292863935309822045e+04,1.157644248068648631e+04,2.577750356977162028e+03,6.886521631195804730e+03,3.464367364925252332e+03
3.756000000000000000e+03,1.293087604493019353e+04,1.158057360720077486e+04,2.577599603436780853e+03,6.887780297425939352e+03,3.465496144067475598e+03
3.757000000000000000e+03,1.293291815337140542e+04,1.158472393122242102e+04,2.577421642720845739e+03,6.889012866510473032e+03,3.466483644140088472e+03
3.758000000000000000e+03,1.293483720417809673e+04,1.158887600151122933e+04,2.577207541797977683e+03,6.890214104550317643e+03,3.467415557829802310e+03
3.759000000000000000e+03,1.293685582192258880e+04,1.159297862886757866e+04,2.577055411437247130e+03,6.891451252711007328e+03,3.468349157774334344e+03
3.760000000000000000e+03,1.293897488397975940e+04,1.159708385951885612e+04,2.576958536202540017e+03,6.892714981029783303e+03,3.469301366747434713e+03
3.761000000000000000e+03,1.294096235151194196e+04,1.160115415185005804e+04,2.576804209705457652e+03,6.893984679104183670e+03,3.470173462702301094e+03
3.762000000000000000e+03,1.294299609174700709e+04,1.160534659432037188e+04,2.576625556148740543e+03,6.895286083270721065e+03,3.471084452327545932e+03
3.763000000000000000e+03,1.294500697674623916e+04,1.160955134010036454e+04,2.576385066290526538e+03,6.896591032013311633e+03,3.472030878442403719e+03
3.764000000000000000e+03,1.294695475798123698e+04,1.161367778106655715e+04,2.576105090233811097e+03,6.897843029078159816e+03,3.473006638669266977e+03
3.765000000000000000e+03,1.294888293281395454e+04,1.161768831253209828e+04,2.575864554303608202e+03,6.899020811121069528e+03,3.473997567389278174e+03
3.766000000000000000e+03,1.295083487703353239e+04,1.162160104404284175e+04,2.575671089267896150e+03,6.900161685618148113e+03,3.475002102147485857e+03
3.767000000000000000e+03,1.295276005314916074e+04,1.162546797479265115e+04,2.575503488143451705e+03,6.901235793788495357e+03,3.476020771217213678e+03
3.768000000000000000e+03,1.295460078807141872e+04,1.162934268444516420e+04,2.575306854340381506e+03,6.902317812984157172e+03,3.476976120746879133e+03
3.769000000000000000e+03,1.295650554934773572e+04,1.163303611719476794e+04,2.575136109131335616e+03,6.903427830062891189e+03,3.477941610153511192e+03
3.770000000000000000e+03,1.295850643494633914e+04,1.163696433367650025e+04,2.574907275275386837e+03,6.904632847119324651e+03,3.478966312551625833e+03
3.771000000000000000e+03,1.296050379215503017e+04,1.164116230224434184e+04,2.574540161734138564e+03,6.905933492105602454e+03,3.480030138315290969e+03
3.772000000000000000e+03,1.296248057709896057e+04,1.164548853451330979e+04,2.574142504748780084e+03,6.907243817681011933e+03,3.481094254669167185e+03
3.773000000000000000e+03,1.296446884832746946e+04,1.164996427936640430e+04,2.573665910384552262e+03,6.908634651351833782e+03,3.482168286591084325e+03
3.774000000000000000e+03,1.296631928313560275e+04,1.165438021596518593e+04,2.573118004798049697e+03,6.910002810291654896e+03,3.483198468045899062e+03
3.775000000000000000e+03,1.296805222455709918e+04,1.165889791315255934e+04,2.572474413754803209e+03,6.911397843310575809e+03,3.484179967491720163e+03
3.776000000000000000e+03,1.296998295103727651e+04,1.166352895822002210e+04,2.571939641855317859e+03,6.912865894572821162e+03,3.485177414609138850e+03
3.777000000000000000e+03,1.297205642251801328e+04,1.166810841683997387e+04,2.571520718149878121e+03,6.914351855182457257e+03,3.486183849185678810e+03
3.778000000000000000e+03,1.297409659794738945e+04,1.167262032339090001e+04,2.571088232016727034e+03,6.915863597433643008e+03,3.487144768497019868e+03
3.779000000000000000e+03,1.297600015816485211e+04,1.167712153947514344e+04,2.570626276357590086e+03,6.917299103465671578e+03,3.488074778341590900e+03
3.780000000000000000e+03,1.297784160054503445e+04,1.168157576131869610e+04,2.570117338356470100e+03,6.918658435856018514e+03,3.489065826332545839e+03
3.781000000000000000e+03,1.297984495922435053e+04,1.168614758097657068e+04,2.569647395596091428e+03,6.920081536880577914e+03,3.490116026747681644e+03
3.782000000000000000e+03,1.298199914860085846e+04,1.169096573328916929e+04,2.569212742763335427e+03,6.921657924539898886e+03,3.491128481297628696e+03
3.783000000000000000e+03,1.298440519753063563e+04,1.169605130908851424e+04,2.568846179140969070e+03,6.923351071010421037e+03,3.492207947379245979e+03
3.784000000000000000e+03,1.298700397699682981e+04,1.170094061823017364e+04,2.568585066638888748e+03,6.925047778987393031e+03,3.493371131370551211e+03
3.785000000000000000e+03,1.298970963323390970e+04,1.170579777675656624e+04,2.568454167560951191e+03,6.926778495077965999e+03,3.494476970594993873e+03
3.786000000000000000e+03,1.299241860807145895e+04,1.171057212548302959e+04,2.568442404993184482e+03,6.928408175823778947e+03,3.495568027254494609e+03
3.787000000000000000e+03,1.299499331931056440e+04,1.171521987040119166e+04,2.568447716061940810e+03,6.929959616128231573e+03,3.496585987120391110e+03
3.788000000000000000e+03,1.299737590069448379e+04,1.171979424965765793e+04,2.568302253367770390e+03,6.931536074739832657e+03,3.497537572586880742e+03
3.789000000000000000e+03,1.299956618501811317e+04,1.172431688461699559e+04,2.568033774362848362e+03,6.933027212587636313e+03,3.498505198067628953e+03
3.790000000000000000e+03,1.300170718606803348e+04,1.172876620172075491e+04,2.567821628545451404e+03,6.934385787748357870e+03,3.499499769774220567e+03
3.791000000000000000e+03,1.300388117727885037e+04,1.173332220449321721e+04,2.567678048275161018e+03,6.935727675926042139e+03,3.500475453077645852e+03
3.792000000000000000e+03,1.300622107402378788e+04,1.173808616078636624e+04,2.567545920176782147e+03,6.937233372154645622e+03,3.501441781692356017e+03
3.793000000000000000e+03,1.300860276202187197e+04,1.174293496221265195e+04,2.567444062134378328e+03,6.938809254690419948e+03,3.502349445197075056e+03
3.794000000000000000e+03,1.301120517719216878e+04,1.174792612354651465e+04,2.567359838931040940e+03,6.940530946245756240e+03,3.503314392015375233e+03
3.795000000000000000e+03,1.301399387163374558e+04,1.175311026225340538e+04,2.567312460905628996e+03,6.942298632888174325e+03,3.504382777839945447e+03
3.796000000000000000e+03,1.301676202234048833e+04,1.175835258757268275e+04,2.567332434492142966e+03,6.944015031375434774e+03,3.505414556472909226e+03
3.797000000000000000e+03,1.301948619513170343e+04,1.176362743194751420e+04,2.567382969344341745e+03,6.945770419054792910e+03,3.506332806732567406e+03
3.798000000000000000e+03,1.302213228530130800e+04,1.176875087024402092e+04,2.567479300767537097e+03,6.947469351028205892e+03,3.507183633505563193e+03
3.799000000000000000e+03,1.302480301937579316e+04,1.177396119655239636e+04,2.567543462079451729e+03,6.949214203650905802e+03,3.508045353645436990e+03
3.800000000000000000e+03,1.302754110122299244e+04,1.177910085306297333e+04,2.567651923976607577e+03,6.950984120562936369e+03,3.508905056683449857e+03
3.801000000000000000e+03,1.303028969785338995e+04,1.178430100988435152e+04,2.567817019085537140e+03,6.952728327602361787e+03,3.509744351165490116e+03
3.802000000000000000e+03,1.303297107367701028e+04,1.178951194137131461e+04,2.567975451177758714e+03,6.954516473368494189e+03,3.510479149130758742e+03
3.803000000000000000e+03,1.303559629705896987e+04,1.179468361819316851e+04,2.568146122495520558e+03,6.956311339611764197e+03,3.511138834951684657e+03
3.804000000000000000e+03,1.303828486339977098e+04,1.179998082046482341e+04,2.568361593215690846e+03,6.958135185543626903e+03,3.511788084640450506e+03
3.805000000000000000e+03,1.304092024129484525e+04,1.180539373785729185e+04,2.568493037411204114e+03,6.959926729515171246e+03,3.512500474368467167e+03
3.806000000000000000e+03,1.304359195523593553e+04,1.181091291378220012e+04,2.568538293129715839e+03,6.961739279886263830e+03,3.513314382219957224e+03
3.807000000000000000e+03,1.304612521110097077e+04,1.181626816479611080e+04,2.568583395069008930e+03,6.963459150839237736e+03,3.514082665192727291e+03
3.808000000000000000e+03,1.304858251829367146e+04,1.182158431720612498e+04,2.568628967156635099e+03,6.965157496351402187e+03,3.514796054785629622e+03
3.809000000000000000e+03,1.305128298519446616e+04,1.182697182907545357e+04,2.568674858637720718e+03,6.966965044599371140e+03,3.515643081957373852e+03
3.810000000000000000e+03,1.305422871377894080e+04,1.183254568116007613e+04,2.568710415743997146e+03,6.968926332238018404e+03,3.516591965796924342e+03
3.811000000000000000e+03,1.305725385643053960e+04,1.183834319298316223e+04,2.568702009024257222e+03,6.970960728854491208e+03,3.517591118551790714e+03
3.812000000000000000e+03,1.306042033096007617e+04,1.184434329720371170e+04,2.568674199946045064e+03,6.973057567199548430e+03,3.518688563814482222e+03
3.813000000000000000e+03,1.306368680180710362e+04,1.185033003190343697e+04,2.568650431041491629e+03,6.975198948820312580e+03,3.519837421945302140e+03
3.814000000000000000e+03,1.306710865691633444e+04,1.185666129845551768e+04,2.568704019776978384e+03,6.977382985777132490e+03,3.521021651362222656e+03
3.815000000000000000e+03,1.307036069049433172e+04,1.186285970198442737e+04,2.568744514589489427e+03,6.979442516795303163e+03,3.522173659109539585e+03
3.816000000000000000e+03,1.307340494149000006e+04,1.186890657562249362e+04,2.568759417813118944e+03,6.981399028920120145e+03,3.523246494756759603e+03
3.817000000000000000e+03,1.307640251015036847e+04,1.187493610560727575e+04,2.568750009362246601e+03,6.983354200950105223e+03,3.524298299838017556e+03
3.818000000000000000e+03,1.307936611513773460e+04,1.188089359738079474e+04,2.568728908904976834e+03,6.985268553812353275e+03,3.525368652420405851e+03
3.819000000000000000e+03,1.308230922161297349e+04,1.188690860260431145e+04,2.568691260983266147e+03,6.987140779191312504e+03,3.526477181438396656e+03
3.820000000000000000e+03,1.308533896339438434e+04,1.189297142149547835e+04,2.568662041719830086e+03,6.989020460388409447e+03,3.527656461286144804e+03
3.821000000000000000e+03,1.308853588591577500e+04,1.189917215283227961e+04,2.568595013803939764e+03,6.991036571431051016e+03,3.528904300680783308e+03
3.822000000000000000e+03,1.309167757937174429e+04,1.190546629749374006e+04,2.568447104888465219e+03,6.993067601424683744e+03,3.530162873058598052e+03
3.823000000000000000e+03,1.309467163479706505e+04,1.191166581498672895e+04,2.568218180088119425e+03,6.994997050234873313e+03,3.531456404474071405e+03
3.824000000000000000e+03,1.309765590860605516e+04,1.191780938639363740e+04,2.567968023607853866e+03,6.996961390174468761e+03,3.532726494823733901e+03
3.825000000000000000e+03,1.310064021704180232e+04,1.192403797420919182e+04,2.567723047786354527e+03,6.998989160150599673e+03,3.533928009104849480e+03
3.826000000000000000e+03,1.310375461076223473e+04,1.193040856386953419e+04,2.567527467486795558e+03,7.001085184379461680e+03,3.535141958895974767e+03
3.827000000000000000e+03,1.310695988719981688e+04,1.193686366282629206e+04,2.567365327998901193e+03,7.003227362380678642e+03,3.536367196820236131e+03
3.828000000000000000e+03,1.311004957817316244e+04,1.194327878358825365e+04,2.567122153080007138e+03,7.005330414351633408e+03,3.537597010741524173e+03
3.829000000000000000e+03,1.311309093253186984e+04,1.194955211632255123e+04,2.566820907171104864e+03,7.007413186163028513e+03,3.538856839197736463e+03
3.830000000000000000e+03,1.311617612857056338e+04,1.195587178952936665e+04,2.566585626541783768e+03,7.009472149291670576e+03,3.540118352737107671e+03
3.831000000000000000e+03,1.311939939939617761e+04,1.196229719561092315e+04,2.566416789313665504e+03,7.011618060622056873e+03,3.541364549460454782e+03
3.832000000000000000e+03,1.312266166829185931e+04,1.196886786423951708e+04,2.566329271057946698e+03,7.013792607374596628e+03,3.542539789859320535e+03
3.833000000000000000e+03,1.312595800541266544e+04,1.197561016244245184e+04,2.566283275854747444e+03,7.015989326325114234e+03,3.543685403232803765e+03
3.834000000000000000e+03,1.312925134511864417e+04,1.198236728747087182e+04,2.566204461891845312e+03,7.018161262773171075e+03,3.544885620453626871e+03
3.835000000000000000e+03,1.313261650564565207e+04,1.198918323442891233e+04,2.566168310861207829e+03,7.020301745746462075e+03,3.546146449037983075e+03
3.836000000000000000e+03,1.313609844856401287e+04,1.199609201534822569e+04,2.566193523252400610e+03,7.022434546207057792e+03,3.547470379104553103e+03
3.837000000000000000e+03,1.313957916020990524e+04,1.200314144783079610e+04,2.566189316586777750e+03,7.024559902926164796e+03,3.548829940696959966e+03
3.838000000000000000e+03,1.314317373969773143e+04,1.201032372535174545e+04,2.566200076255181557e+03,7.026768944331051898e+03,3.550204719111495706e+03
